af,ip_src,ip_dest,asn_src,asn_dest,timestamp,rtt_min
4,204.9.93.238,45.83.105.192,16409,197540,1602023721,87.895566
4,192.0.46.157,45.83.105.192,16876,197540,1602023960,91.766175
4,192.136.136.221,45.83.105.192,10745,197540,1602023967,93.895139
4,206.196.178.150,45.83.105.192,10886,197540,1602023962,93.822
4,63.218.125.154,45.83.105.192,3491,197540,1602023963,88.93423
4,204.9.93.238,45.83.105.192,16409,197540,1602023958,87.724037
4,192.0.46.157,45.83.105.192,16876,197540,1602024210,91.733517
4,192.136.136.221,45.83.105.192,10745,197540,1602024198,93.854254
4,206.196.178.150,45.83.105.192,10886,197540,1602024209,93.689436
4,63.218.125.154,45.83.105.192,3491,197540,1602024205,88.805378
4,204.9.93.238,45.83.105.192,16409,197540,1602024203,87.724258
4,192.0.46.157,45.83.105.192,16876,197540,1602024445,90.331509
4,192.136.136.221,45.83.105.192,10745,197540,1602024446,93.99527
4,206.196.178.150,45.83.105.192,10886,197540,1602024438,93.849103
4,63.218.125.154,45.83.105.192,3491,197540,1602024449,90.052226
4,204.9.93.238,45.83.105.192,16409,197540,1602024445,87.7722
4,192.0.46.157,45.83.105.192,16876,197540,1602024684,90.328738
4,192.136.136.221,45.83.105.192,10745,197540,1602024686,93.848663
4,206.196.178.150,45.83.105.192,10886,197540,1602024689,93.83191
4,63.218.125.154,45.83.105.192,3491,197540,1602024686,90.083652
4,204.9.93.238,45.83.105.192,16409,197540,1602024686,87.477644
4,192.0.46.157,45.83.105.192,16876,197540,1602024927,90.326199
4,192.136.136.221,45.83.105.192,10745,197540,1602024920,93.836349
4,206.196.178.150,45.83.105.192,10886,197540,1602024928,93.760817
4,63.218.125.154,45.83.105.192,3491,197540,1602024931,90.086944
4,204.9.93.238,45.83.105.192,16409,197540,1602024926,87.499856
4,192.0.46.157,45.83.105.192,16876,197540,1602025166,90.352354
4,192.136.136.221,45.83.105.192,10745,197540,1602025167,93.915851
4,206.196.178.150,45.83.105.192,10886,197540,1602025160,93.534521
4,63.218.125.154,45.83.105.192,3491,197540,1602025169,90.041376
4,204.9.93.238,45.83.105.192,16409,197540,1602025168,87.52651
4,138.88.178.100,45.83.105.192,701,197540,1602021619,92.602387
4,138.88.178.100,45.83.105.192,701,197540,1602021854,92.788242
4,138.88.178.100,45.83.105.192,701,197540,1602022097,93.020947
4,138.88.178.100,45.83.105.192,701,197540,1602022342,97.569812
4,138.88.178.100,45.83.105.192,701,197540,1602022575,95.90786
4,138.88.178.100,45.83.105.192,701,197540,1602022827,96.306451
4,138.88.178.100,45.83.105.192,701,197540,1602023064,96.367892
4,138.88.178.100,45.83.105.192,701,197540,1602023296,97.59746
4,138.88.178.100,45.83.105.192,701,197540,1602023535,97.939988
4,138.88.178.100,45.83.105.192,701,197540,1602023787,96.343316
4,138.88.178.100,45.83.105.192,701,197540,1602024019,95.717396
4,138.88.178.100,45.83.105.192,701,197540,1602024258,92.857362
4,138.88.178.100,45.83.105.192,701,197540,1602024503,92.650003
4,138.88.178.100,45.83.105.192,701,197540,1602024743,93.057811
4,138.88.178.100,45.83.105.192,701,197540,1602024979,92.744467
4,138.88.178.100,45.83.105.192,701,197540,1602021621,92.845074
4,138.88.178.100,45.83.105.192,701,197540,1602021868,92.787474
4,138.88.178.100,45.83.105.192,701,197540,1602022109,92.583955
4,138.88.178.100,45.83.105.192,701,197540,1602022344,95.975443
4,138.88.178.100,45.83.105.192,701,197540,1602022589,96.231956
4,138.88.178.100,45.83.105.192,701,197540,1602022823,95.909395
4,138.88.178.100,45.83.105.192,701,197540,1602023060,96.421651
4,138.88.178.100,45.83.105.192,701,197540,1602023306,96.866324
4,138.88.178.100,45.83.105.192,701,197540,1602023536,95.695892
4,138.88.178.100,45.83.105.192,701,197540,1602023785,95.90402
4,138.88.178.100,45.83.105.192,701,197540,1602024028,96.943892
4,138.88.178.100,45.83.105.192,701,197540,1602024259,93.505555
4,138.88.178.100,45.83.105.192,701,197540,1602024502,92.661523
4,138.88.178.100,45.83.105.192,701,197540,1602024743,92.645395
4,138.88.178.100,45.83.105.192,701,197540,1602024982,93.546259
