af,ip_src,ip_dest,asn_src,asn_dest,timestamp,rtt_min
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602040125,93.819125
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602040128,88.631178
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602040121,94.589607
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602040303,93.4821
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602040293,92.574476
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602040363,93.826264
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602040361,88.551974
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602040368,94.433006
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602040540,93.560974
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602040532,92.573582
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602040615,93.770157
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602040611,88.572718
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602040601,94.392521
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602040785,93.540814
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602040777,92.569475
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602040847,94.048828
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602040842,88.753586
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602040850,94.644802
